city/district,waste_type,waste_generated_(tons/day),recycling_rate_(%),population_density_(people/km²),municipal_efficiency_score_(1_10),disposal_method,cost_of_waste_management_(₹/ton),awareness_campaigns_count,landfill_name,"landfill_location_(lat,_long)",landfill_capacity_(tons),year,waste_reduction_initiatives,industrial_symbiosis_index,community_participation_score,green_technology_adoption,recycling_infrastructure_rating
Hyderabad,E-Waste,1285,72,7927,9,Incineration,1411,19,Hyderabad Landfill,"34.069, 82.1518",34239,1970,9.25740306907499,7.580983312526205,6.312901995824094,7.055319748473887,71.57308644129913
Hyderabad,Construction,805,34,7927,6,Recycling,1077,11,Hyderabad Landfill,"34.069, 82.1518",34239,1970,5.289231331740383,5.6002134928049285,4.392123905352906,3.57399420814573,34.99239837472663
Hyderabad,Hazardous,742,83,7927,5,Composting,2985,12,Hyderabad Landfill,"34.069, 82.1518",34239,1970,5.756460585076849,7.071819334797268,4.553549068160328,7.862564842219451,81.92936657486469
Hyderabad,Plastic,5774,48,7927,6,Incineration,3095,7,Hyderabad Landfill,"34.069, 82.1518",34239,1970,4.071692823550203,8.404136076144527,3.4301969993175527,4.510506939665342,49.02299915072372
Hyderabad,Organic,1013,80,7927,8,Composting,823,3,Hyderabad Landfill,"34.069, 82.1518",34239,1970,2.8187943633807397,1.292521849672755,2.4943909958111408,8.309023640291676,83.87030808012045
Hyderabad,E-Waste,708,42,7927,6,Landfill,1987,0,Hyderabad Landfill,"34.069, 82.1518",34239,1970,1.2897790523895272,7.420707150469088,1.159183142033295,3.8469219235837704,43.631002044888525
Hyderabad,Construction,2667,39,7927,6,Incineration,4911,4,Hyderabad Landfill,"34.069, 82.1518",34239,1970,2.7129295829799616,9.513167269160279,2.6133544803589634,3.7426451465225212,38.90382298533846
Hyderabad,Hazardous,8430,82,7927,7,Landfill,706,3,Hyderabad Landfill,"34.069, 82.1518",34239,1970,2.5873541571559127,6.816567516639462,2.8627585617930476,8.56465892185814,81.63369905789341
Hyderabad,Plastic,4495,51,7927,5,Composting,1787,10,Hyderabad Landfill,"34.069, 82.1518",34239,1970,4.51886993153464,8.036652105677641,4.168291601035008,4.754925311143443,50.28665373164026
Hyderabad,Organic,1514,44,7927,7,Incineration,4521,3,Hyderabad Landfill,"34.069, 82.1518",34239,1970,2.6795765687612576,4.908180421672982,2.5768015883644124,3.98273683561819,46.36128182490429
Hyderabad,E-Waste,1598,61,7927,8,Landfill,3658,4,Hyderabad Landfill,"34.069, 82.1518",34239,1970,3.2667832013170237,7.642914796863423,2.4611231788223424,6.0845379950800105,59.7453731080974
Hyderabad,Construction,4204,31,7927,8,Incineration,2208,8,Hyderabad Landfill,"34.069, 82.1518",34239,1970,4.526077079542695,8.43392989947921,3.923250699058222,2.9024195112785365,31.090445417999966
Hyderabad,Hazardous,4592,69,7927,10,Composting,4701,12,Hyderabad Landfill,"34.069, 82.1518",34239,1970,6.570217235093578,9.79943938824253,4.9221808027815745,6.963408364483854,69.10239580376216
Pune,Plastic,8897,48,12547,6,Incineration,4355,15,Pune Landfill,"28.7237, 84.2278",49524,1970,7.134109978119168,9.204102258508776,6.381773744058933,5.103804890483476,46.99643161437694
Pune,Organic,8028,68,12547,8,Composting,3502,19,Pune Landfill,"28.7237, 84.2278",49524,1970,8.587670581889956,4.673355156768152,7.8364915196840075,6.437148488152744,65.25506890423179
Pune,E-Waste,3125,36,12547,7,Recycling,969,14,Pune Landfill,"28.7237, 84.2278",49524,1970,6.477730073195314,7.496150774203194,5.736027911167447,3.680699084554285,36.64594900723534
Pune,Construction,9857,62,12547,7,Landfill,2667,12,Pune Landfill,"28.7237, 84.2278",49524,1970,5.975891632905072,6.9234860750781495,5.127425361294375,6.205508760389864,61.87799205628923
Pune,Hazardous,5547,46,12547,7,Composting,1229,11,Pune Landfill,"28.7237, 84.2278",49524,1970,5.893814061039678,7.636377866270255,5.6306359081618895,4.244078786013199,47.00048093887314
Pune,Plastic,2280,52,12547,9,Landfill,2575,6,Pune Landfill,"28.7237, 84.2278",49524,1970,4.139028961536006,8.136320119167733,4.417633233769676,5.323998485528983,50.93279938712167
Pune,Organic,1926,53,12547,9,Recycling,3238,19,Pune Landfill,"28.7237, 84.2278",49524,1970,9.228802083653,3.544064819069033,6.98068492552537,5.073640417860771,55.44164259762609
Pune,E-Waste,8098,36,12547,9,Incineration,2009,5,Pune Landfill,"28.7237, 84.2278",49524,1970,3.9898591635241463,6.603846712263987,3.6260605293634,3.5878343185440125,34.24645243757631
Pune,Construction,1089,85,12547,6,Composting,798,14,Pune Landfill,"28.7237, 84.2278",49524,1970,6.30138069640971,7.823070267634063,5.628030059771422,8.082272324277062,88.42408056803579
Pune,Hazardous,8742,61,12547,5,Landfill,2713,13,Pune Landfill,"28.7237, 84.2278",49524,1970,5.9970061520701154,5.891395748325414,5.653786307185357,6.059584057213623,57.50472698034348
Pune,Plastic,4485,66,12547,8,Landfill,3069,11,Pune Landfill,"28.7237, 84.2278",49524,1970,5.77892639634583,8.55956693315465,5.633619570323465,6.40646346804282,66.86954012911379
Pune,Organic,6145,44,12547,5,Composting,1707,6,Pune Landfill,"28.7237, 84.2278",49524,1970,3.3116006697553213,3.3380441621141648,4.128438224117373,4.722381211185355,44.95086136505325
Pune,E-Waste,8407,61,12547,6,Composting,3974,3,Pune Landfill,"28.7237, 84.2278",49524,1970,2.436126390233249,8.531602489014688,3.208573289573082,5.656978726997368,59.40888586411823
Pune,Construction,511,33,12547,5,Recycling,1998,6,Pune Landfill,"28.7237, 84.2278",49524,1970,3.2782257706864306,7.74571682428039,3.982216991311124,3.2186072749183294,33.848787875722024
Pune,Hazardous,1623,57,12547,5,Composting,3589,20,Pune Landfill,"28.7237, 84.2278",49524,1970,8.097855832187982,8.759950286182194,7.111831322120262,5.658431424131438,59.559037339520316
Pune,Plastic,3578,39,12547,7,Recycling,2681,11,Pune Landfill,"28.7237, 84.2278",49524,1970,5.806559154305422,8.80324817761567,5.16027822397003,4.125006076299119,34.56636232129187
Pune,Organic,7921,69,12547,7,Incineration,3569,7,Pune Landfill,"28.7237, 84.2278",49524,1970,4.052757772479806,4.757493784911862,4.506936438042724,6.974287575090211,70.00548961498163
Pune,E-Waste,9741,75,12547,10,Incineration,4988,1,Pune Landfill,"28.7237, 84.2278",49524,1970,2.5594304590149335,7.73995767120849,3.334672140221151,7.667212337194181,70.01345835933985
Pune,Construction,4804,36,12547,6,Composting,3338,13,Pune Landfill,"28.7237, 84.2278",49524,1970,5.816688352743757,7.966694226007612,6.207538523388692,3.8770492856517564,34.068670392953585
Pune,Hazardous,8508,55,12547,10,Incineration,3321,7,Pune Landfill,"28.7237, 84.2278",49524,1970,4.917104942458,7.439462789485731,3.8840726610503227,5.862202973658189,58.25833272980189
Pune,Plastic,5594,76,12547,5,Landfill,4656,8,Pune Landfill,"28.7237, 84.2278",49524,1970,4.081280103593434,7.1466222645825885,5.009038301079633,7.41387549672247,74.8364359332159
Pune,Organic,3851,83,12547,6,Recycling,3334,12,Pune Landfill,"28.7237, 84.2278",49524,1970,5.448925786811037,3.492164688626347,5.893676109703421,8.338022705363903,80.65224007118205
Pune,E-Waste,8611,30,12547,9,Incineration,1359,5,Pune Landfill,"28.7237, 84.2278",49524,1970,3.888181588626463,6.052362907589915,4.140853819975774,3.3401080784392,29.604124542030636
Pune,Construction,2012,45,12547,10,Landfill,2368,6,Pune Landfill,"28.7237, 84.2278",49524,1970,4.372316711521629,9.336544762817883,4.068473455408365,4.989451130965056,49.135812676327106
Pune,Hazardous,9234,31,12547,7,Landfill,2438,15,Pune Landfill,"28.7237, 84.2278",49524,1970,7.199480448886452,7.854241735359405,6.258482989359297,3.4895193110437632,27.33663550558795
Ahmedabad,Plastic,9807,67,9464,5,Landfill,4632,17,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,7.095401618715746,8.652176504245869,6.0219570071287984,6.571467262624377,64.89738017672131
Ahmedabad,Organic,1302,56,9464,9,Recycling,673,19,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,9.246214706031227,1.159180873736533,6.284736137249972,5.29516651721865,58.994863366359255
Ahmedabad,E-Waste,6409,76,9464,7,Incineration,2025,2,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,2.250050152689216,7.54633698902179,2.197276641789305,7.589392537406589,79.71540468707546
Ahmedabad,Construction,5933,68,9464,8,Landfill,2882,7,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,4.5767018937879715,8.148588836196263,3.4656449132736307,7.041641451836043,67.79313755141943
Ahmedabad,Hazardous,2686,81,9464,9,Incineration,1638,9,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,5.163592418303174,6.9732044990027084,4.203118348005807,8.092569070753298,78.52189459494672
Ahmedabad,Plastic,5578,55,9464,6,Recycling,2669,12,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,5.64124455023132,7.297530931037595,5.2164856848923,5.4831808633136685,59.19168700361832
Ahmedabad,Organic,929,54,9464,6,Incineration,578,12,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,5.506350039167788,2.016881012324937,4.942851106693553,5.7382304210818,57.188884783498395
Ahmedabad,E-Waste,2118,57,9464,5,Composting,3419,11,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,5.343543659643928,8.169416290133226,4.2768857277427665,5.561403779067186,58.35789397552447
Ahmedabad,Construction,1658,81,9464,7,Composting,2089,15,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,7.368620379831389,6.263242438922242,6.17683107928381,8.459794674811645,79.37519530212516
Ahmedabad,Hazardous,3762,69,9464,7,Incineration,4671,11,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,5.471485973573113,8.605193169841614,5.161765597389718,6.806804800951724,68.90194131832392
Ahmedabad,Plastic,4012,58,9464,7,Landfill,3619,19,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,8.715729192819072,8.95124857853213,7.004230821444015,5.628233105678339,57.679279837910336
Ahmedabad,Organic,7895,78,9464,5,Landfill,4526,20,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,8.726184028862885,4.551020323295404,7.460369179859827,7.753989911199699,78.66170260923116
Ahmedabad,E-Waste,7663,74,9464,5,Landfill,4370,4,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,2.539976184222626,8.145707898442453,3.0135236110958687,7.6624469586748685,76.90200287626267
Ahmedabad,Construction,4118,79,9464,10,Landfill,2440,19,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,9.34453843005273,6.942998396237053,7.181809628548812,7.526002027863994,80.7588340822748
Ahmedabad,Hazardous,5791,43,9464,9,Incineration,4871,19,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,8.830318737637224,9.809666950194526,6.294646318912356,3.9964192158720175,40.84524784603048
Ahmedabad,Plastic,1334,55,9464,8,Composting,1390,1,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,2.0590799659895334,7.968252216928489,2.0847220265569772,5.951444825663092,57.752992900039075
Ahmedabad,Organic,3467,42,9464,10,Composting,2845,19,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,9.694016197953731,2.3084481949597615,6.444422546302372,3.875491627381357,42.62626428002631
Ahmedabad,E-Waste,2458,58,9464,7,Landfill,1591,4,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,3.147450953820132,7.459926819851416,2.664874362429876,5.867727317931054,59.374131591717834
Ahmedabad,Construction,690,30,9464,6,Composting,2807,8,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,4.312859077611192,8.689084656210468,3.6098442271882822,3.0793144666619376,32.933081718557204
Ahmedabad,Hazardous,4104,83,9464,9,Incineration,3750,5,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,3.8176614262541957,9.090105799447286,3.3414549198616026,8.289624462050245,80.7768395009729
Ahmedabad,Plastic,9593,38,9464,10,Recycling,3688,15,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,7.7135674626978625,9.357666356658573,6.000363134042911,3.944745248576819,37.92834884258708
Ahmedabad,Organic,3814,69,9464,7,Recycling,3256,0,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,1.5762067462416636,4.959948762049044,2.0473396777159665,6.629826725797618,67.93709089728156
Ahmedabad,E-Waste,2978,30,9464,5,Incineration,1070,10,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,4.943749321244933,7.837292294460412,4.116003987883816,3.052662267776748,26.86428114926909
Ahmedabad,Construction,8892,54,9464,5,Composting,2781,20,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,8.786571569846988,6.0386608125384145,7.280165048229077,5.272173255246897,54.69341995520984
Ahmedabad,Hazardous,7540,78,9464,6,Recycling,3134,7,Ahmedabad Landfill,"19.3868, 72.7845",69399,1970,3.99729812619721,9.1327938579678,3.8549959854593343,7.9616672596291895,83.02311310316885
Jaipur,Plastic,5518,33,2335,5,Incineration,835,2,Jaipur Landfill,"11.6909, 94.4267",71127,1970,1.8121650732348744,7.705134224441078,1.0,2.9412235433731495,29.319844510988496
Jaipur,Organic,6249,44,2335,7,Composting,2634,8,Jaipur Landfill,"11.6909, 94.4267",71127,1970,4.305520280372674,2.0307103590897335,2.6599408814215493,4.4708774168394765,43.93543877790106
Jaipur,E-Waste,5899,68,2335,5,Incineration,1058,14,Jaipur Landfill,"11.6909, 94.4267",71127,1970,6.01209646981576,7.410201756586377,3.7457155651283185,6.4852703553833235,69.28108587014955
Jaipur,Construction,3452,48,2335,7,Recycling,4230,14,Jaipur Landfill,"11.6909, 94.4267",71127,1970,6.998873859951668,7.285168726842447,3.831002794379696,4.578643063115036,48.24615640331236
Jaipur,Hazardous,4108,31,2335,9,Landfill,3132,2,Jaipur Landfill,"11.6909, 94.4267",71127,1970,2.8034797093605057,6.527398213139801,1.4032964290174763,2.818709800323583,30.77374389496852
Jaipur,Plastic,9183,55,2335,6,Landfill,1898,12,Jaipur Landfill,"11.6909, 94.4267",71127,1970,5.4445452652778625,6.863739313942481,3.2763150915569064,5.182837779868818,52.40156727310835
Jaipur,Organic,6175,80,2335,9,Recycling,765,19,Jaipur Landfill,"11.6909, 94.4267",71127,1970,8.7003127721547,2.1923060258525227,5.2057988540434215,8.325710951560668,80.46557348588033
Jaipur,E-Waste,9774,51,2335,10,Incineration,1909,7,Jaipur Landfill,"11.6909, 94.4267",71127,1970,4.953864285087299,5.370908507518861,2.6259517232815,4.88570756766089,49.48647204596815
Jaipur,Construction,7448,81,2335,9,Landfill,3668,0,Jaipur Landfill,"11.6909, 94.4267",71127,1970,1.9210566323666414,7.624619503937178,1.0,8.52712378186445,76.6201565900429
Jaipur,Hazardous,9780,63,2335,9,Composting,2809,3,Jaipur Landfill,"11.6909, 94.4267",71127,1970,3.0292928849805993,7.715324223067214,1.0,6.769926525345191,65.38918444102747
Jaipur,Plastic,6413,63,2335,10,Recycling,3165,20,Jaipur Landfill,"11.6909, 94.4267",71127,1970,9.73492602759061,8.711068055568832,5.133113630164456,6.371260469937097,64.91677163968409
Jaipur,Organic,1018,70,2335,8,Recycling,4760,10,Jaipur Landfill,"11.6909, 94.4267",71127,1970,5.597483384353813,4.783171792028407,2.493652176657403,6.6430011226657255,70.10332195370216
Jaipur,E-Waste,4152,65,2335,7,Recycling,657,5,Jaipur Landfill,"11.6909, 94.4267",71127,1970,3.4437521780790328,6.309251020191662,1.8667323761146495,6.374548243379581,65.4581493764114
Jaipur,Construction,9976,59,2335,5,Incineration,2344,15,Jaipur Landfill,"11.6909, 94.4267",71127,1970,6.412541590266531,7.150397640854728,4.183484011295904,6.197732263348214,61.148636025431124
Jaipur,Hazardous,5281,36,2335,9,Incineration,1944,10,Jaipur Landfill,"11.6909, 94.4267",71127,1970,5.8612035411626255,6.203974782155896,2.620085436787762,3.46739072869707,36.44867931355616
Jaipur,Plastic,8379,55,2335,9,Landfill,2826,19,Jaipur Landfill,"11.6909, 94.4267",71127,1970,8.826055732124122,8.187332173498461,5.6937447069422555,5.087017218302789,56.80803510952263
Jaipur,Organic,8991,49,2335,9,Landfill,4032,15,Jaipur Landfill,"11.6909, 94.4267",71127,1970,7.4518104079191545,3.801516897879926,4.265470309831105,4.956784910928188,48.4050355982523
Jaipur,E-Waste,3448,85,2335,10,Landfill,1049,3,Jaipur Landfill,"11.6909, 94.4267",71127,1970,3.4776024989699263,6.416695568116687,1.0,8.845120851496034,87.62396747714789
Jaipur,Construction,9043,54,2335,9,Composting,4211,19,Jaipur Landfill,"11.6909, 94.4267",71127,1970,9.207962484443394,6.798626428643681,5.236414157040192,5.695926387143503,54.64157145186537
Jaipur,Hazardous,8600,60,2335,7,Incineration,3201,1,Jaipur Landfill,"11.6909, 94.4267",71127,1970,1.9808909089502436,5.95858782352912,1.0,5.675123140130354,60.38810388721175
Jaipur,Plastic,5068,53,2335,6,Composting,3801,11,Jaipur Landfill,"11.6909, 94.4267",71127,1970,5.452585275826267,7.343885582647848,2.8120498038590505,5.472764614412467,50.45987782257593
Jaipur,Organic,6958,65,2335,5,Composting,1632,6,Jaipur Landfill,"11.6909, 94.4267",71127,1970,3.289474122237192,3.5448875139219402,1.760514400933378,6.2205042634356476,65.57391170860342
Jaipur,E-Waste,2534,45,2335,5,Composting,1614,15,Jaipur Landfill,"11.6909, 94.4267",71127,1970,6.3238500534741995,7.74751034157206,4.54277607676948,4.218207534552173,43.3360901650111
Jaipur,Construction,5821,79,2335,9,Landfill,3734,1,Jaipur Landfill,"11.6909, 94.4267",71127,1970,2.3671990595691983,6.6006155871116095,1.0,8.274071773305185,77.72343454694301
Jaipur,Hazardous,4527,67,2335,7,Composting,2453,9,Jaipur Landfill,"11.6909, 94.4267",71127,1970,4.75221904457282,8.096966475117812,2.7823877279177807,6.44966895274023,65.36924874336776
Lucknow,Plastic,9719,47,23465,7,Incineration,1414,11,Lucknow Landfill,"10.3904, 81.8808",80251,1970,5.463388895940837,6.096570680720616,7.564848292489096,4.463247346518012,44.86753013620155
Lucknow,Organic,3449,55,23465,6,Landfill,4823,12,Lucknow Landfill,"10.3904, 81.8808",80251,1970,6.015798548479546,3.1264101862554874,7.425932232922632,5.0006533907612996,59.24954280603392
Lucknow,E-Waste,9765,52,23465,10,Recycling,2068,15,Lucknow Landfill,"10.3904, 81.8808",80251,1970,7.7487927948567235,8.325350682098835,8.297782070099785,5.570669034125517,54.662678123976804
Lucknow,Construction,4061,53,23465,8,Incineration,1863,17,Lucknow Landfill,"10.3904, 81.8808",80251,1970,8.405897825449745,8.189188879467075,9.077573929021518,5.592594813209135,56.840735004288526
Lucknow,Hazardous,5427,49,23465,9,Landfill,1299,16,Lucknow Landfill,"10.3904, 81.8808",80251,1970,8.064946913635755,6.85277569137493,8.591217755687554,5.027328935090678,46.55420996088887
Lucknow,Plastic,9676,30,23465,9,Recycling,527,16,Lucknow Landfill,"10.3904, 81.8808",80251,1970,8.198334246253506,5.845961195214553,8.432011318939306,3.2502657639388426,30.142507499821786
Lucknow,Organic,974,33,23465,10,Landfill,1791,2,Lucknow Landfill,"10.3904, 81.8808",80251,1970,3.0197448047284268,3.6764748984237023,5.72568195433145,2.952048567424492,30.412984749591807
Lucknow,E-Waste,8698,71,23465,5,Landfill,4353,10,Lucknow Landfill,"10.3904, 81.8808",80251,1970,4.785593773333712,8.241732548751425,7.863224819443744,7.058323594587575,69.60861024560587
Lucknow,Construction,979,56,23465,5,Landfill,3187,8,Lucknow Landfill,"10.3904, 81.8808",80251,1970,4.003591976461401,8.085597504563673,7.175175164276366,5.451219387348781,54.16374603316685
Lucknow,Hazardous,6425,52,23465,8,Incineration,2200,8,Lucknow Landfill,"10.3904, 81.8808",80251,1970,4.597084758818699,5.685242030082333,7.235817211984294,4.793776526257017,54.47916801288312
Lucknow,Plastic,5485,69,23465,9,Recycling,1887,17,Lucknow Landfill,"10.3904, 81.8808",80251,1970,8.518042752614425,6.155654382143628,8.874009420596671,6.886130485214925,68.20754064379648
Lucknow,Organic,4261,36,23465,6,Incineration,1107,19,Lucknow Landfill,"10.3904, 81.8808",80251,1970,8.141728170855565,3.777364687134649,10.0,4.020739650342636,38.13675866738803
Lucknow,E-Waste,2281,45,23465,8,Landfill,4891,7,Lucknow Landfill,"10.3904, 81.8808",80251,1970,4.159843893967957,9.720891559228502,6.328957994733055,4.040059119050694,46.20824177917704
Lucknow,Construction,4060,77,23465,6,Landfill,1363,20,Lucknow Landfill,"10.3904, 81.8808",80251,1970,8.82828235865173,6.381252254208578,10.0,7.4914609134937935,81.60727750420958
Lucknow,Hazardous,6073,36,23465,7,Landfill,4873,6,Lucknow Landfill,"10.3904, 81.8808",80251,1970,3.6321899368666544,8.923519042955768,6.8768515842455775,3.3075409362057036,33.041111553720555
Lucknow,Plastic,8714,53,23465,9,Incineration,4265,11,Lucknow Landfill,"10.3904, 81.8808",80251,1970,6.3832593893579626,8.591292431085158,7.843755096025675,5.038146653665697,55.5184664795736
Lucknow,Organic,9845,55,23465,9,Recycling,3000,7,Lucknow Landfill,"10.3904, 81.8808",80251,1970,4.842728415741029,3.3816981400506383,7.113176022071449,5.908434551879376,57.292881740801455
Lucknow,E-Waste,9114,36,23465,5,Recycling,3126,2,Lucknow Landfill,"10.3904, 81.8808",80251,1970,1.8660678252733935,9.325105172787287,5.451572069846731,3.5680690542342903,34.05324232394593
Lucknow,Construction,5748,73,23465,7,Composting,3385,4,Lucknow Landfill,"10.3904, 81.8808",80251,1970,2.977213092762878,7.132855595218727,5.641574073455718,7.266299412939818,75.01426667294632
Lucknow,Hazardous,3455,81,23465,10,Composting,2559,15,Lucknow Landfill,"10.3904, 81.8808",80251,1970,7.445691993054871,5.770847729143333,8.569028175945249,8.360575642455283,81.67228992605246
Lucknow,Plastic,9404,75,23465,9,Composting,1263,9,Lucknow Landfill,"10.3904, 81.8808",80251,1970,5.603004841985052,6.240871622272957,7.225593225658414,7.154492204004926,74.54504748009319
Lucknow,Organic,8622,42,23465,6,Recycling,2945,20,Lucknow Landfill,"10.3904, 81.8808",80251,1970,8.635101986140352,5.00998658599145,9.455113852306644,4.187265354100051,40.352129026056
Lucknow,E-Waste,5529,50,23465,9,Composting,1973,16,Lucknow Landfill,"10.3904, 81.8808",80251,1970,8.338380517288911,7.942812898048018,9.004375554896873,4.92998521412106,48.56178109710163
Lucknow,Construction,3693,67,23465,7,Incineration,3089,3,Lucknow Landfill,"10.3904, 81.8808",80251,1970,2.7801292885430993,7.1444437406254915,6.1132101270419215,6.796910690546656,71.09962419157185
Lucknow,Hazardous,6895,70,23465,5,Landfill,2047,18,Lucknow Landfill,"10.3904, 81.8808",80251,1970,7.990086989835175,8.321857882620655,9.072139940063355,7.499557703250439,70.00136563791497
Surat,Plastic,8754,47,24032,7,Landfill,4074,11,Surat Landfill,"32.805, 89.0238",38471,1970,5.4926730783246285,9.309369896939739,8.042595116288384,4.969448894082047,48.56426000306292
Surat,Organic,4071,45,24032,9,Landfill,1912,12,Surat Landfill,"32.805, 89.0238",38471,1970,6.3997054798002235,3.305903917983908,8.40789879377962,4.397865703017428,43.41820123666489
Surat,E-Waste,5878,40,24032,7,Recycling,4904,6,Surat Landfill,"32.805, 89.0238",38471,1970,3.8985205493784827,8.79503006235577,6.94370159282022,4.327553052274046,38.440294107556724
Surat,Construction,2465,35,24032,5,Incineration,3305,11,Surat Landfill,"32.805, 89.0238",38471,1970,5.020840414560699,8.94582651890723,8.210135604405448,3.1707083633124804,37.163969618499884
Surat,Hazardous,1873,70,24032,9,Recycling,3643,2,Surat Landfill,"32.805, 89.0238",38471,1970,2.6739934018310625,7.380033720298517,5.521459638721472,6.53046368630896,67.30084757689694
Surat,Plastic,9318,66,24032,5,Incineration,3163,4,Surat Landfill,"32.805, 89.0238",38471,1970,2.540410954143209,8.71295222585574,6.477307907991504,6.3044483724642735,65.16957246418946
Surat,Organic,4320,66,24032,8,Composting,4625,15,Surat Landfill,"32.805, 89.0238",38471,1970,7.669199082372029,4.850459970782969,9.007310207134438,6.440411556114259,66.06805482214446
Surat,E-Waste,3662,76,24032,5,Landfill,2282,1,Surat Landfill,"32.805, 89.0238",38471,1970,1.4451334737750878,7.743706752373104,4.911671436236962,7.6105807574595605,76.2227452036801
Surat,Construction,711,60,24032,7,Landfill,4375,19,Surat Landfill,"32.805, 89.0238",38471,1970,8.636893479388755,9.306507414711906,9.72690010646797,6.1151291405412,59.64181342996769
Surat,Hazardous,3540,51,24032,7,Landfill,4362,4,Surat Landfill,"32.805, 89.0238",38471,1970,2.8895731363279107,7.021392651534604,6.218331175372004,5.510605717214422,51.79163956219185
Surat,Plastic,1690,55,24032,5,Incineration,799,9,Surat Landfill,"32.805, 89.0238",38471,1970,4.429715214713592,7.9147622348344076,6.997340315819083,5.509854009550457,56.38571151163562
Surat,Organic,7629,64,24032,9,Landfill,617,13,Surat Landfill,"32.805, 89.0238",38471,1970,7.191675005927428,3.802233136556772,8.390615183548887,6.40127564462573,65.46927509091866
Surat,E-Waste,7181,75,24032,7,Composting,870,3,Surat Landfill,"32.805, 89.0238",38471,1970,2.5462429421055432,6.460443124482043,5.916600479046619,7.0502430098229825,73.02839238266435
Surat,Construction,2964,64,24032,6,Landfill,1093,10,Surat Landfill,"32.805, 89.0238",38471,1970,5.004074373221814,6.787933118937686,7.162699743808566,5.9349115526562235,63.43168980414241
Surat,Hazardous,7457,49,24032,8,Composting,1591,12,Surat Landfill,"32.805, 89.0238",38471,1970,6.471670777950081,6.807050959634224,8.065085312452757,4.951159961916372,51.38952572375388
Surat,Plastic,8273,39,24032,5,Composting,2375,4,Surat Landfill,"32.805, 89.0238",38471,1970,2.5903865419644183,6.33165315440683,6.271626910978608,3.838178613248344,40.78929437514775
Surat,Organic,3841,82,24032,6,Landfill,873,5,Surat Landfill,"32.805, 89.0238",38471,1970,3.208061496554197,4.01557039970699,6.248895664535942,8.5391803949803,79.25428109703788
Surat,E-Waste,6680,31,24032,6,Composting,3367,14,Surat Landfill,"32.805, 89.0238",38471,1970,6.611335112076824,8.142200057848571,8.012103116776107,2.7606795847118453,31.702959800704402
Surat,Construction,9396,61,24032,10,Landfill,3159,11,Surat Landfill,"32.805, 89.0238",38471,1970,6.260886911131813,8.214893037778152,7.259038469079292,5.62497166211705,57.04354950125038
Surat,Hazardous,9819,71,24032,6,Recycling,3335,0,Surat Landfill,"32.805, 89.0238",38471,1970,1.2596021726762032,9.197252676619273,4.857029343970012,7.049038767930126,71.09386980412074
Surat,Plastic,7045,36,24032,7,Incineration,4404,13,Surat Landfill,"32.805, 89.0238",38471,1970,6.555300174906911,7.043248137369404,8.676194068431782,3.337478556752257,39.795534033491954
Surat,Organic,7984,36,24032,9,Composting,3024,2,Surat Landfill,"32.805, 89.0238",38471,1970,2.8638416698114257,2.73864766381864,5.228676779603608,3.1496143733388373,34.10421456546203
Surat,E-Waste,4476,83,24032,5,Incineration,4780,9,Surat Landfill,"32.805, 89.0238",38471,1970,4.544877134036636,8.251892895176468,7.384363688871687,8.52459828684763,81.33135390901684
Surat,Construction,8728,46,24032,10,Incineration,739,13,Surat Landfill,"32.805, 89.0238",38471,1970,7.394775422451061,6.336976843573048,7.97207587069332,4.211592999957247,47.52805956314572
Surat,Hazardous,5131,52,24032,6,Incineration,4379,5,Surat Landfill,"32.805, 89.0238",38471,1970,3.1461590542268203,8.809812176697536,6.071669989659549,5.308319500007771,48.91439696958071
Kanpur,Plastic,9164,46,18697,8,Incineration,3975,13,Kanpur Landfill,"13.0189, 89.182",22690,1970,6.600830173261014,6.758744939991168,7.488063727417729,4.3810497501668895,44.73448994022992
Kanpur,Organic,7073,31,18697,8,Landfill,1308,15,Kanpur Landfill,"13.0189, 89.182",22690,1970,7.5653598905991135,1.8696162958662697,7.868883080086192,2.773496050355022,32.192882275163505
